Date,SalesRepID,SalesRep,SalesRepPhone,SalesRepBranch,SalesRepEmail,ProductID,Product,CustomerID,Customer,CustomerRegion,Units,UnitPrice,TotalRevenue
07/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,3,68.85,206.55
07/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR004,Corn Flakes,C006,Jameson & Sons,Australia,1,28,28
08/02/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR002,Semolina,C007,Art House Publications,MEA,1,34,34
08/02/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR006,Milk,C008,Bunkmates LLC,Australia,2,45.9,91.8
08/02/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR005,Milo,C004,Nested Shelters,Europe,12,911.4,10936.8
08/02/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,1,25,25
08/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR005,Milo,C001,White Rock Ltd,MEA,3,227.85,683.55
08/02/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,2,45.9,91.8
08/02/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR008,Power Oil,C003,Holmes View Plc,Europe,4,96,384
09/02/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR012,Onga,C004,Nested Shelters,Europe,2,36,72
09/02/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR010,Noodles,C005,Prime Waters Ltd,United States,13,290.29,3773.77
09/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR008,Power Oil,C006,Jameson & Sons,Australia,2,48,96
09/02/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,2,45.9,91.8
09/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,1,33,33
09/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C002,Sterling Homes Pty,United States,3,75,225
10/02/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR011,Biscuits,C003,Holmes View Plc,Europe,3,82.5,247.5
10/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR012,Onga,C004,Nested Shelters,Europe,2,36,72
11/02/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR010,Noodles,C005,Prime Waters Ltd,United States,3,67.5,202.5
11/02/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR001,Rice,C006,Jameson & Sons,Australia,2,39.9,79.8
11/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,4,79.8,319.2
11/02/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR004,Corn Flakes,C008,Bunkmates LLC,Australia,18,495.9,8926.2
11/02/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR003,Wheat,C004,Nested Shelters,Europe,3,72,216
11/02/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,3,96,288
11/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR005,Milo,C001,White Rock Ltd,MEA,1,75.95,75.95
11/02/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR010,Noodles,C001,White Rock Ltd,MEA,3,70.5,211.5
11/02/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,4,91.8,367.2
12/02/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR012,Onga,C003,Holmes View Plc,Europe,1,19,19
12/02/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,4,132,528
12/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR011,Biscuits,C005,Prime Waters Ltd,United States,1,26.5,26.5
13/02/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR006,Milk,C006,Jameson & Sons,Australia,1,21.95,21.95
13/02/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,3,59.85,179.55
13/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C008,Bunkmates LLC,Australia,3,68.85,206.55
14/02/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR004,Corn Flakes,C004,Nested Shelters,Europe,3,90,270
14/02/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR012,Onga,C005,Prime Waters Ltd,United States,1,18,18
14/02/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,1,18.95,18.95
14/02/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR007,Five Alive,C002,Sterling Homes Pty,United States,4,87.8,351.2
14/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,3,68.85,206.55
15/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR011,Biscuits,C004,Nested Shelters,Europe,2,55,110
15/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,3,75,225
15/02/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR006,Milk,C006,Jameson & Sons,Australia,2,45.9,91.8
15/02/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR003,Wheat,C007,Art House Publications,MEA,2,48,96
15/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR010,Noodles,C001,White Rock Ltd,MEA,2,45,90
16/02/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,2,68,136
16/02/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR003,Wheat,C003,Holmes View Plc,Europe,3,72,216
16/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR009,Spaghetti,C004,Nested Shelters,Europe,3,60,180
17/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,18,341.1,6139.8
17/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C006,Jameson & Sons,Australia,2,45.9,91.8
17/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,3,56.85,170.55
17/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR003,Wheat,C008,Bunkmates LLC,Australia,3,72,216
17/02/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,3,59.85,179.55
17/02/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,13,283.4,3684.2
18/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR011,Biscuits,C001,White Rock Ltd,MEA,4,110,440
18/02/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,4,79.8,319.2
19/02/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR005,Milo,C002,Sterling Homes Pty,United States,4,319.8,1279.2
19/02/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,17,370.6,6300.2
20/02/2019,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,2,45.9,91.8
20/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,3,72,216
20/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR001,Rice,C006,Jameson & Sons,Australia,3,59.85,179.55
21/02/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR010,Noodles,C007,Art House Publications,MEA,1,23.5,23.5
21/02/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR002,Semolina,C008,Bunkmates LLC,Australia,2,68,136
21/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR003,Wheat,C004,Nested Shelters,Europe,3,72,216
21/02/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,1,21.95,21.95
21/02/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR011,Biscuits,C001,White Rock Ltd,MEA,3,79.5,238.5
22/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR009,Spaghetti,C002,Sterling Homes Pty,United States,16,319.2,5107.2
22/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR010,Noodles,C003,Holmes View Plc,Europe,3,67.5,202.5
22/02/2019,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR009,Spaghetti,C004,Nested Shelters,Europe,1,21,21
22/02/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR009,Spaghetti,C005,Prime Waters Ltd,United States,13,247,3211
23/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR012,Onga,C006,Jameson & Sons,Australia,3,57,171
23/02/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,1,22.95,22.95
23/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,3,56.85,170.55
23/02/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR011,Biscuits,C002,Sterling Homes Pty,United States,3,82.5,247.5
23/02/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR006,Milk,C003,Holmes View Plc,Europe,4,91.8,367.2
24/02/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,1,24,24
24/02/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,1,25,25
24/02/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR001,Rice,C006,Jameson & Sons,Australia,3,59.85,179.55
24/02/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,2,45.9,91.8
24/02/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR004,Corn Flakes,C008,Bunkmates LLC,Australia,3,87,261
24/02/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR010,Noodles,C004,Nested Shelters,Europe,2,45,90
25/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,3,72,216
26/02/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR003,Wheat,C001,White Rock Ltd,MEA,20,437,8740
26/02/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR009,Spaghetti,C001,White Rock Ltd,MEA,1,20,20
26/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR011,Biscuits,C002,Sterling Homes Pty,United States,2,53,106
26/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR006,Milk,C003,Holmes View Plc,Europe,2,45.9,91.8
26/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,3,99,297
26/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR012,Onga,C005,Prime Waters Ltd,United States,2,36,72
26/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,1,34,34
27/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,1,22.95,22.95
27/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR008,Power Oil,C008,Bunkmates LLC,Australia,2,48,96
27/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,2,43.9,87.8
27/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR012,Onga,C005,Prime Waters Ltd,United States,3,57,171
27/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR005,Milo,C001,White Rock Ltd,MEA,2,159.9,319.8
27/02/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,2,45.9,91.8
28/02/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR006,Milk,C003,Holmes View Plc,Europe,2,45.9,91.8
28/02/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,2,66,132
28/02/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,3,59.85,179.55
28/02/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR004,Corn Flakes,C006,Jameson & Sons,Australia,24,661.2,15868.8
28/02/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR009,Spaghetti,C007,Art House Publications,MEA,1,21,21
28/02/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR005,Milo,C001,White Rock Ltd,MEA,2,155.9,311.8
01/03/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR004,Corn Flakes,C002,Sterling Homes Pty,United States,24,661.2,15868.8
01/03/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,1,33,33
01/03/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR004,Corn Flakes,C004,Nested Shelters,Europe,2,60,120
01/03/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR004,Corn Flakes,C005,Prime Waters Ltd,United States,1,29,29
01/03/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR009,Spaghetti,C006,Jameson & Sons,Australia,1,19,19
02/03/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,1,19.95,19.95
02/03/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR008,Power Oil,C008,Bunkmates LLC,Australia,3,69,207
03/03/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,2,50,100
03/03/2019,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,2,37.9,75.8
03/03/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR010,Noodles,C001,White Rock Ltd,MEA,2,45,90
03/03/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,4,132,528
03/03/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR007,Five Alive,C002,Sterling Homes Pty,United States,3,68.85,206.55
03/03/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR012,Onga,C003,Holmes View Plc,Europe,1,19,19
03/03/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,2,66,132
04/03/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,2,68,136
04/03/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR001,Rice,C006,Jameson & Sons,Australia,2,39.9,79.8
04/03/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR002,Semolina,C007,Art House Publications,MEA,2,66,132
04/03/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR001,Rice,C008,Bunkmates LLC,Australia,1,19.95,19.95
04/03/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,10,229.5,2295
04/03/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR011,Biscuits,C005,Prime Waters Ltd,United States,1,27.5,27.5
04/03/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,3,65.85,197.55
05/03/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,2,66,132
05/03/2019,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,3,102,306
05/03/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,3,68.85,206.55
05/03/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR009,Spaghetti,C005,Prime Waters Ltd,United States,3,60,180
06/03/2019,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR011,Biscuits,C006,Jameson & Sons,Australia,21,548.73,11523.33
06/03/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR012,Onga,C007,Art House Publications,MEA,2,36,72
06/03/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR005,Milo,C001,White Rock Ltd,MEA,7,531.65,3721.55
06/03/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR010,Noodles,C002,Sterling Homes Pty,United States,2,45,90
06/03/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR006,Milk,C003,Holmes View Plc,Europe,3,68.85,206.55
07/03/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,2,45.9,91.8
07/03/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,2,48,96
07/03/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR001,Rice,C006,Jameson & Sons,Australia,16,303.2,4851.2
08/03/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR003,Wheat,C007,Art House Publications,MEA,1,25,25
08/03/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR004,Corn Flakes,C008,Bunkmates LLC,Australia,1,29,29
08/03/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR004,Corn Flakes,C004,Nested Shelters,Europe,4,116,464
08/03/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,3,69,207
08/03/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,2,45.9,91.8
08/03/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,9,206.55,1858.95
09/03/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C002,Sterling Homes Pty,United States,3,68.85,206.55
09/03/2019,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,2,39.9,79.8
09/03/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,3,72,216
09/03/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,2,68,136
09/03/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR008,Power Oil,C006,Jameson & Sons,Australia,2,48,96
09/03/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR010,Noodles,C007,Art House Publications,MEA,2,47,94
10/03/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR002,Semolina,C008,Bunkmates LLC,Australia,11,355.3,3908.3
10/03/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR010,Noodles,C004,Nested Shelters,Europe,2,47,94
10/03/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR004,Corn Flakes,C005,Prime Waters Ltd,United States,3,87,261
